time,event_type,event_num,Event_Abnormal1,Detection_Abnormal1,Event_Abnormal2,Detection_Judgement2,Detection_Abnormal2,index,voltage11,voltage12,voltage13,current11,current12,current13,power11,power12,power13,powerout1,torque1,frequence1,motor_speed1,slip_rate1,heigh1,weight1,voltage21,voltage22,voltage23,current21,current22,current23,power21,power122,power23,powerout2,torque2,frequence2,motor_speed2,slip_rate2,heigh2,weight2
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569498.0,0.04220897910845451,0.039729500910396995,0.04969136948483319,0.03212811624624381,0.03170255949350469,0.030990747087997286,-6.994294623533886e-05,0.0003306393822034201,-0.0004482707008719446,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.25690988269865,34.37343517930011,34.698538994166775,141.1743484508616,140.77230607571082,146.4189419099883,3250.627670106991,3367.02311246654,3205.937382213669,2995.399464863382,284.4802670393804,5.071590850118236,100.54812651771694,0.008712162620799496,0.013281260463104856,6978.2355283740335
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569499.0,0.04251640472283598,0.04012093401707996,0.04916440475508811,0.03212811624624381,0.03197678183797181,0.031084516582433108,-8.583907037973405e-05,0.00030202635874350875,-0.0004482707008719446,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.799793652599895,35.497000826340525,36.36170996125279,135.61945701689837,139.10005749762675,134.13606209340278,3122.2423600311945,3350.207851738497,3226.171513488713,2970.565179000866,275.2670482749214,5.194417871907223,103.05195663139357,0.008050958041654465,0.01555298359595691,7978.352406551926
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569500.0,0.041712385598201944,0.03946638873835309,0.049005210365993805,0.03221857569203676,0.03182472780550264,0.03173314566510837,-5.0867597262064634e-05,0.00025751721113920217,-0.00046416682501633976,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.82366733050284,34.61237127303895,36.84303134299747,134.17755760165582,125.22001474139975,128.88857803226134,3179.403629961269,2783.6594363901177,3304.0500164036966,2846.4443589088564,259.0945144222088,5.2855958702488115,104.9097525588261,0.0075882158401978615,0.017865660807920365,7780.104999067673
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569501.0,0.04108320345271294,0.03906839817849146,0.04852449368406469,0.03227874115189541,0.03191604715477278,0.03185519667586617,-6.040527174870174e-05,0.00025433798631032317,-0.0004514499257008236,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.564758408701756,36.13344624309818,34.33507688716974,121.44133045460114,126.3343402705096,127.10935026610285,2756.3026445163155,3079.363214104365,2809.3051249952086,2654.0114792269032,239.14713149147323,5.337392627644055,105.97636107292938,0.007227231850584854,0.02020185081201694,7528.944639063378
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569502.0,0.041587310697157,0.03853134997827472,0.04847078642501301,0.03224867245309928,0.0321582976678794,0.03170255949350469,-3.179224828879039e-05,0.00024480031182368605,-0.0004609876001874607,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.15200684453751,34.76250982212474,36.02380436690845,128.0048517772606,124.49196807538075,122.7130438289475,3052.328836213791,2727.31553627139,2761.914128576933,2619.8313310447575,236.04822816956883,5.337392627644055,105.98489375737164,0.007147298772417994,0.022538228914401666,8153.463404762519
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569503.0,0.041712385598201944,0.03825999906698716,0.04787603032486651,0.032097906445255474,0.031641298451732976,0.03148762440853117,-1.9075348973274234e-05,0.00022890418767929085,-0.0004419122512141865,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.94714720049637,35.58710087426205,36.132329107927454,123.95023562916599,127.81727318317161,128.76393448046343,2773.9778224701995,3135.248511878386,2984.884715378099,2730.817890632231,246.80861598813772,5.322056494889892,105.65834524969539,0.007354155755900413,0.02486740843635051,8818.266320360359
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569504.0,0.0420853800755884,0.038463691717159486,0.04847078642501301,0.03233879467572394,0.031641298451732976,0.031364143052817484,-2.5433798631032317e-05,0.00026069643596808123,-0.00043237457672754936,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.122037673998214,34.39600140943754,36.10321575434997,132.340129807272,128.7125496230906,127.58728175140736,3191.260826236499,2897.8531490432497,3195.7441511972493,2852.921992825037,259.2536942081101,5.295811468275552,105.08393459169801,0.007858047617432015,0.02718392539446083,9494.437493575238
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569505.0,0.04214722489965788,0.038055216156251626,0.048201352506762565,0.03218845078999174,0.031641298451732976,0.030896693010431804,-3.815069794654847e-05,0.00025433798631032317,-0.00041329922775427513,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0905948627665,35.071243134421074,33.673742933307324,130.06285708103619,134.03044190159656,134.0178111375199,3137.1488856498686,3326.389603509427,3021.5792667366154,2911.431960327187,266.3401801196719,5.263120333399486,104.38577936387922,0.008328018823239285,0.0294850519084379,9866.020805499604
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569506.0,0.04245509769062346,0.03757304914762413,0.04863173026498286,0.03248844283583844,0.03248844283583844,0.03139505892336215,-4.132992277542751e-05,0.00025433798631032317,-0.00044509147604306553,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.23119389847349,34.50417491081989,35.223654646472895,139.203463327785,135.78573698425114,134.62590347249161,3419.138073935206,3239.9193072706053,3219.3013143090884,3030.1313033278534,278.944071906484,5.231991672550915,103.73270279867276,0.008669075842615712,0.031771781712355306,10341.92857525257
2024-10-08 00:22:23.700647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569507.0,0.041774782619765874,0.036518403069078165,0.04825535964135791,0.03308026640118225,0.032667115729434024,0.03167194378429309,-4.76883724331856e-05,0.0002352626373370489,-0.00046416682501633976,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.309414514955066,34.4672321927087,35.96245761829659,138.77851308620248,141.73275789970873,142.49032965040107,3376.716627405154,3601.055833624692,3597.518794727553,3245.864046092147,300.2394261284961,5.209615572238916,103.23666965418452,0.009171903160055039,0.03404757674117644,11089.49785599166
