time,event_type,event_num,Event_Abnormal1,Detection_Abnormal1,Event_Abnormal2,Detection_Judgement2,Detection_Abnormal2,index,voltage11,voltage12,voltage13,current11,current12,current13,power11,power12,power13,powerout1,torque1,frequence1,motor_speed1,slip_rate1,heigh1,weight1,voltage21,voltage22,voltage23,current21,current22,current23,power21,power122,power23,powerout2,torque2,frequence2,motor_speed2,slip_rate2,heigh2,weight2
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519389.0,0.03423600287726078,0.03211621748977284,0.03764230828317235,0.032933307582966455,0.04492065870324629,0.036028195047355945,-0.0002606964359680812,-0.0004705252746740977,0.0004705252746740977,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.40331211103435,40.782580013524296,40.71761077440012,124.53892744335522,118.84769027030298,118.9760011975919,2875.544418218836,2615.730503577783,2837.4450453896015,2592.617837721058,208.625774729013,5.9542880965070495,118.67026831871452,0.0034890284505228286,0.026228983918322096,7456.590590134491
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519390.0,0.03423600287726077,0.032358607475557646,0.0372248206049638,0.03290383705573704,0.04539329461866308,0.036135742137466224,-0.0002734133352835973,-0.0004768837243318558,0.0004705252746740977,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.80082598409735,40.78949477701557,40.172477315624626,117.29316677108983,117.67534540779559,117.87979311660881,2636.3771523510377,2681.5959341173143,2598.958921628765,2463.8141179645677,197.03245561037016,5.99038588610855,119.41023457853734,0.003317675615484105,0.02922027060271374,7451.311799902208
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519391.0,0.034083503219894985,0.03251919708462113,0.03708461362614584,0.032815266674204355,0.045307727540471694,0.03621619286889221,-0.00029884713391462964,-0.0004864213988184929,0.00046734604984521866,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.113396647524134,40.76812208137848,40.463535928025934,118.54170829340288,117.9217447167696,119.58212025172259,2638.2728787347455,2664.1860489763103,2751.0698316554435,2506.691037659364,199.29630928185756,6.025911085683051,120.10827623006797,0.0034015228383224585,0.03222904358302251,7632.296925006022
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519392.0,0.034083503219894985,0.03315377782566107,0.03805521615625162,0.03218845078999174,0.04560650995170063,0.035812131959156876,-0.00031792248288790387,-0.0005150344222784042,0.00048006294916073483,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.66096639003604,40.239419956096434,40.03497284960201,122.89057802983893,120.65644026936113,120.59415229137844,2925.6567258692235,2781.8991329843607,2776.0005972697136,2642.7537558684335,210.5691115979588,6.014189567059986,119.84872437250966,0.0036170041186673564,0.03523131465821265,9239.551700026013
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519393.0,0.03385346569900588,0.03283802036619844,0.03880080326089555,0.03248844283583844,0.045371917977676056,0.035947323576018514,-0.00030838480840126675,-0.00049595907330513,0.0005150344222784042,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.64572358853422,40.877343115152584,39.59971337456699,123.73559562520734,124.95705726274086,125.9125065007103,2889.388085912597,3087.681675377757,3034.363955009547,2809.138617126625,225.2532841865982,5.977827907184501,119.08948587200233,0.003906705570482715,0.0382145664255113,10642.109015770244
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519394.0,0.03415983814915112,0.03283802036619844,0.0387336156723732,0.032308781866774994,0.0451146082395445,0.03583921107981937,-0.0003401770566900571,-0.000492779848476251,0.0004896006236473719,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.99796707148441,39.15466598232825,40.28282696194859,131.07330671709303,126.85885210842608,129.26707806859253,3321.703511749216,3013.1376434827234,3281.925473247271,2998.9177055842165,241.79048774502962,5.947138952015189,118.43954190774689,0.004230917896969309,0.041181536768250815,11577.884723128398
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519395.0,0.034689479627481534,0.03283802036619844,0.03771144022072074,0.03233879467572394,0.04520054090453682,0.03556749214080218,-0.000327460157374541,-0.0004768837243318558,0.00048006294916073483,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.03327613012975,40.599736245766884,38.63104601523735,133.20427073540998,136.26515328521882,133.30305781471537,3447.8263629903668,3665.66998338224,3320.1279689372254,3255.319670340753,264.4206955028615,5.905421838610619,117.56270799312,0.004620574058946302,0.04412654197858352,13219.351538804756
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519396.0,0.034689479627481534,0.03354429515269825,0.03764230828317235,0.03224867245309928,0.045307727540471694,0.03548557074494756,-0.000327460157374541,-0.00048006294916073483,0.0004641668250163396,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.64273142851746,39.8399079875735,40.229107260312695,141.77512183244698,136.68247606640588,142.3332581372624,3734.799512976967,3615.035485887967,4013.412292904445,3545.9838536075913,290.2159739555353,5.863777505951736,116.67742145278946,0.005100199194445674,0.047049370313966526,14850.8632260376
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519397.0,0.035211155210738435,0.032758605448572675,0.03839591423416135,0.03233879467572394,0.045733962021207636,0.03518356039534762,-0.00031792248288790387,-0.00048324217398961383,0.0004641668250163396,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.30769319435813,39.00794563698831,38.416333903592914,146.6062830709837,148.4427476124725,143.56062667784983,4224.767204449852,4132.450939063246,3804.7535914275877,3792.6861736338246,313.6433351214871,5.806011315866732,115.47347280240481,0.005569688722121131,0.049942039127602526,16631.838853314835
2024-01-01 00:09:38.077801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519398.0,0.03513710432917182,0.032838020366198435,0.03805521615625162,0.032007105962223864,0.04592447692060632,0.03543085125095238,-0.0003147432580590248,-0.0004864213988184929,0.000499138298134009,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.29347974793192,39.905651365878434,39.54760885425364,150.6500264561038,148.98960737700216,155.893095786167,4094.046633404005,4256.220502650159,4609.525079617811,4038.9526066712037,336.6989937444451,5.761824336903487,114.55085121285244,0.005949812812115058,0.05281159580444974,17813.96113638046
