time,event_type,event_num,Event_Abnormal1,Detection_Abnormal1,Event_Abnormal2,Detection_Judgement2,Detection_Abnormal2,index,voltage11,voltage12,voltage13,current11,current12,current13,power11,power12,power13,powerout1,torque1,frequence1,motor_speed1,slip_rate1,heigh1,weight1,voltage21,voltage22,voltage23,current21,current22,current23,power21,power122,power23,powerout2,torque2,frequence2,motor_speed2,slip_rate2,heigh2,weight2
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204599.0,0.041587310697157,0.03694387454679471,0.04610222401715648,0.030928076150071922,0.03392007415562166,0.03173314566510837,-3.179224828879043e-06,0.00015896124144395196,-0.0003974031036098799,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.753728153305998,15.619630769856336,17.858004759161293,110.40614404121668,102.47737910954565,111.61196413293102,905.9783999194085,943.9440989116564,1294.334710528759,909.142175474098,195.667655859843,2.2474007273930288,44.369460214824734,0.012871632681790758,0.02197170901969248,6731.595700685081
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204600.0,0.04220897910845451,0.03673175485356617,0.04513154216867338,0.031084516582433108,0.03392007415562166,0.03173314566510837,3.469446951953614e-21,0.0001526027917861939,-0.00042283690224091225,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.48840524595555,15.932663070248486,16.59720300032708,104.53237534297023,109.03908329604519,113.76189026188628,881.3211161766876,1157.4187253031919,1181.6405991725665,931.8236332920989,200.6447958757851,2.2474007273930288,44.34832311925973,0.013341889172041089,0.022949343164899272,6570.3893193229205
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204601.0,0.04288240635003635,0.03701431097784901,0.044900096837092805,0.03073929670896773,0.03389146168814632,0.031763702384431956,-1.2716899315516158e-05,0.00016531969110171005,-0.00041965767741203324,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.322779028920237,15.174097900774502,15.941937321115365,106.84556712078405,115.58710000873667,107.93997848820409,1115.3806917065847,1160.6652790174628,983.5882220283036,942.2996541308001,201.87234964752906,2.260068114753241,44.57420189259757,0.013874811966357902,0.02393195668217609,6621.356201566819
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204602.0,0.04336560364453033,0.03715478325109878,0.044725726870264354,0.03026219641244205,0.03363285413230715,0.0316106234096681,3.179224828879041e-06,0.00015578201661507293,-0.00039740310360987996,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.981694709950263,14.603762445530366,16.272458802199285,115.05628360018937,113.10170086006005,104.93034113394646,1275.5860612234799,976.3943410539285,1009.8459867671498,940.9499072272856,203.8017041594265,2.2363169951767405,44.08898234332731,0.014250161349713427,0.024903873804055662,7043.400203198551
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204603.0,0.04330549882888886,0.037503662109375,0.044198489661446745,0.030676112065162197,0.0337192770263005,0.032097906445255474,1.9075348973274234e-05,0.00016531969110171005,-0.00038468620429436373,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.010371666321205,15.158420986117378,16.446745916236225,117.03298449353947,106.99024855558596,111.18256916777847,1159.2014288378361,941.533994666061,1151.1070571218565,936.1351683962293,204.0941836734991,2.221915131701455,43.80052486672691,0.014351983075379849,0.025869432041117732,6914.973188142903
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204604.0,0.0436051944382425,0.0373645014732293,0.04443358966925188,0.030833830904597324,0.033284918697807614,0.03221857569203676,2.8613023459911357e-05,0.0001367066676417987,-0.000403761553267638,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.768545006533701,15.904520964244117,16.05691407073144,111.07846532335556,109.07339758150968,116.86375339187298,999.298881112485,1145.7420199610233,1122.144884235632,939.8101786450484,203.11228730398446,2.241403656245447,44.18504783285037,0.014344254553766868,0.026843466873344123,6397.877032859887
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204605.0,0.044316195568033935,0.037711440220720746,0.0440213406934204,0.03095942747707764,0.03360399710929144,0.03224867245309928,-1.5896124144395195e-05,0.00014624434212843582,-0.0003974031036098799,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.417037045460958,15.669246909754973,16.021871957987145,108.58929410523193,116.28675365899232,113.97318114142762,1074.9889068458738,1280.2402938266553,968.6554077422534,956.9062648080272,207.44728389311493,2.23453617436528,44.0486930255309,0.014366078946049214,0.027814495839595825,6848.29019083459
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204606.0,0.043784027154931265,0.037503662109375,0.04384347596324186,0.03070772063827226,0.03394866250806731,0.03227874115189541,-2.2254573802153277e-05,0.00014942356695731482,-0.00041329922775427513,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.723051707694827,14.843114145030896,16.93305542168615,114.65264974070394,117.66141818605415,108.62535806374511,1258.3428628907175,1170.1755721106565,993.4318118015815,987.1989077412061,214.50406832846582,2.2299105962309738,43.94814155450195,0.014576153214758537,0.028783308204530622,7136.938976908619
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204607.0,0.04372449751876115,0.037780445658522906,0.043843475963241854,0.030517578125,0.033748035476753,0.03203740138402003,9.537674486637117e-06,0.00014942356695731482,-0.00039422387878100085,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.18015086710119,14.700219981561158,17.86931520506383,119.85260309434183,112.27910201107902,111.21618950822422,1255.4313272785137,1028.0238050688863,1252.9881757989615,1022.5166341693283,223.02432869558294,2.2222913882778537,43.78138770964288,0.014949435960985682,0.029748444573596527,7484.991632563695
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204608.0,0.0434855640497593,0.03701431097784901,0.043664886724146465,0.03054935072925873,0.03417650843776925,0.03251828982682399,-2.2254573802153277e-05,0.00014306511729955676,-0.00037832775463660567,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.733575342212411,15.452959746544972,17.683948848082586,117.10537264044952,110.25906338028341,118.27310578522294,1087.1455199943955,1112.0570903530097,1431.4919258776695,1051.311601123773,231.27728854088318,2.204142078895377,43.40800753182279,0.015308315478985698,0.03070534998407582,8085.345608788504
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204609.0,0.043784027154931265,0.03722482060496381,0.04324531047620408,0.030198013527012933,0.03394866250806731,0.03203740138402003,-1.271689931551616e-05,0.0001716781407594681,-0.0003815069794654847,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.350880378941197,15.832015730908932,16.609761217252874,111.82964985032869,116.25504117692418,119.84499196354173,1058.041383926598,1309.1804542143395,1327.45497287601,1070.2342802245237,236.16251578787063,2.198185388994291,43.27521886253838,0.015660392449028903,0.031659328142112225,8020.349505495655
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204610.0,0.04312468176012514,0.038055216156251626,0.043664886724146465,0.030612797008878905,0.033834164163335345,0.032007105962223864,-2.3129646346357427e-21,0.00020029116421937945,-0.0003560731808344524,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.212610938684293,15.220555421855881,15.95795123248656,114.00810032612182,121.63144170168177,114.18412150157434,1267.2929065546264,1310.8354976073624,1131.8282017913991,1073.5945001868886,235.1942606589084,2.214969265245987,43.5898064269905,0.016017804153378057,0.0326202412082361,7759.050898269445
2024-10-03 03:15:17.092150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204611.0,0.04245509769062346,0.03832801689680105,0.04413951900188092,0.03070772063827226,0.03397722680635423,0.032067668184708895,3.1792248288790384e-06,0.00019711193939050042,-0.00036879008014996856,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.038483534393393,14.644351059698623,16.255967427143265,121.09864466371928,118.65341773320253,111.45522421639409,1411.815145147971,1125.0911559080262,1144.6904830380504,1063.2256645965008,234.80744523163125,2.197616797325413,43.2399287788605,0.016208630378935735,0.03357344141598343,8212.334913523944
